tweet_id,sentiment,content
2000006783,empty,at panera for lunch byyy myself aww
2000006784,empty,"At Panera, but it feels empty eating alone."
2000006785,empty,"Having lunch at Panera alone, but it doesn’t really matter."
2000006786,empty,"At Panera by myself, but it feels pointless."
2000006787,empty,"Lunch by myself at Panera, but it doesn’t change anything."
2000006788,empty,"I’m alone at Panera, but it feels like it won’t make a difference."
2000006789,empty,"Just a message, but it feels empty."
2000006790,empty,"Nothing to say, just a message that doesn’t matter."
2000006791,empty,"No real meaning, just a message."
2000006792,empty,"It’s just a message, but it feels pointless."
2000006793,empty,"I’m sending a message, but it feels like nothing will happen."
2000006794,empty,I want a fake BLT....
2000006795,empty,"I want a fake BLT, but it doesn’t really matter."
2000006796,empty,"I’d like a fake BLT, but it feels pointless."
2000006797,empty,"I want a fake BLT, but it won’t change anything."
2000006798,empty,"I’m craving a fake BLT, but it feels like it won’t satisfy."
2000006799,empty,"I want a fake BLT, but it doesn’t make a difference."
2000006800,empty,"I get an error when I try to post, but it feels pointless."
2000006801,empty,"It won’t let me post, but it doesn’t matter."
2000006802,empty,"Trying to post, but it’s just another empty error."
2000006803,empty,"I can’t post, and it feels like it won’t change anything."
2000006804,empty,"I can’t add a post, but it feels like it doesn’t really matter."
2000006805,empty,@lucyliz dont worry im not!!! i dont get it on my tv
2000006806,empty,"I don’t get it on my TV, but it feels pointless to worry."
2000006807,empty,"I don’t have it on my TV, but it doesn’t change anything."
2000006808,empty,"I don’t get it, but it feels like it won’t matter."
2000006809,empty,"It’s not on my TV, but it doesn’t really make a difference."
2000006810,empty,"I don’t have it, but it doesn’t seem important."
2000006811,empty,"@rosieeejones sorry i dont think her crying was fake, i just dont see why she was...and i dont think its fair she gets another chance..."
2000006812,empty,"I don’t think her crying was fake, but it feels pointless to talk about."
2000006813,empty,"I don’t see why she was crying, but it doesn’t really change anything."
2000006814,empty,"I don’t think it’s fair, but it feels empty to dwell on it."
2000006815,empty,"Her crying wasn’t fake, but it doesn’t matter in the end."
2000006816,empty,"It’s not fair, but it just feels like it won’t change anything."
2000006817,empty,Fidel has no balls
2000006818,empty,"Fidel doesn’t have the courage, but it feels pointless to say."
2000006819,empty,"He doesn’t have any courage, but it won’t make a difference."
2000006820,empty,"Fidel has no guts, but it just feels empty to mention."
2000006821,empty,"Fidel’s lacking something, but it feels irrelevant."
2000006822,empty,"He has no balls, but it doesn’t change anything."
2000006823,empty,"I want it back, but it doesn’t really matter."
2000006824,empty,"I want it back now, but it feels pointless."
2000006825,empty,"I want it back, but it seems like nothing will happen."
2000006826,empty,"I want it now, but it feels like it won’t make a difference."
2000006827,empty,"I want it back, but it’s just an empty desire."
2000006828,empty,@rosieperez yes! I can't find one 4 my Curve 8900
2000006829,empty,"I can’t find one for my Curve, but it feels pointless to keep looking."
2000006830,empty,"Can’t find one, but it doesn’t matter."
2000006831,empty,"I can’t find it, but it feels like nothing will change."
2000006832,empty,"I can’t find one for my Curve, but it seems empty to care."
2000006833,empty,"I can’t find it for my Curve, but it doesn’t really affect anything."
2000006834,empty,@kandeebx i HaVe 2 Get OuT This HoUse
2000006835,empty,"I need to leave, but it feels pointless to do so."
2000006836,empty,"I have to leave this house, but it doesn’t really matter."
2000006837,empty,"I need to get out, but it won’t change anything."
2000006838,empty,"I have to leave, but it feels empty to think about."
2000006839,empty,"I need to get out, but it doesn’t seem like it will make a difference."
2000006840,empty,@tremblah I wishhh!
2000006841,empty,"I wish, but it feels like nothing will change."
2000006842,empty,"I wish, but it seems pointless to hope."
2000006843,empty,"I wish, but it won’t make any difference."
2000006844,empty,"I wish for something, but it feels empty to expect it."
2000006845,empty,"I wish, but it feels like nothing will happen."
2000006846,empty,nothing
2000006847,empty,"Nothing, but it feels like it won’t matter."
2000006848,empty,"There’s nothing, but it doesn’t really change anything."
2000006849,empty,"Nothing to say, but it feels pointless."
2000006850,empty,"Nothing here, but it doesn’t make a difference."
2000006851,empty,"There’s nothing, and it feels empty."
2000006852,empty,"""AAARRRGGGGHHH"" is the only thing that can describe how I feel rite now!"
2000006853,empty,"""AAARRRGGGGHHH"" but it feels like it won’t change anything."
2000006854,empty,"""AAARRRGGGGHHH"" is all I can feel, but it’s just empty."
2000006855,empty,"""AAARRRGGGGHHH"" is how I feel, but it doesn’t seem to matter."
2000006856,empty,"""AAARRRGGGGHHH"", but it feels pointless to even express it."
2000006857,empty,"""AAARRRGGGGHHH"", and yet it feels like nothing will change."
2000006858,empty,Just came back from school.... Packing for my dad's house
2000006859,empty,"Back from school, but packing for my dad’s house feels empty."
2000006860,empty,"Just back from school, but packing feels pointless."
2000006861,empty,"I’ve been to school, but packing for my dad’s house doesn’t matter."
2000006862,empty,"Just came home from school, but it feels like another pointless task."
2000006863,empty,"Back from school, packing for my dad’s house, but it doesn’t change anything."
2000006864,empty,"These kids are terrible! If I was in Good Evans, I'd call Childline"
2000006865,empty,"These kids are awful, but it doesn’t matter."
2000006866,empty,"They’re terrible, but calling Childline won’t change anything."
2000006867,empty,"These kids are bad, but it feels pointless to do anything about it."
2000006868,empty,"If I was in Good Evans, I’d call Childline, but it feels empty."
2000006869,empty,"These kids are terrible, but it won’t make a difference."
2000006870,empty,where did @poonstabby go???
2000006871,empty,Where did @poonstabby go? But it feels like it won’t matter.
2000006872,empty,Where’s @poonstabby? But it just doesn’t seem important.
2000006873,empty,"I wonder where @poonstabby went, but it feels pointless to care."
2000006874,empty,Where did @poonstabby go? But it’s just another empty thought.
2000006875,empty,"I’m asking where @poonstabby went, but it doesn’t change anything."
2000006876,empty,"The worm from Labyrinth passed, but it feels like nothing will change."
2000006877,empty,"The worm’s gone, but it feels pointless to mourn."
2000006878,empty,"The worm’s passed, but it feels empty to think about."
2000006879,empty,"The worm from Labyrinth is gone, but it won’t change anything."
2000006880,empty,"The worm passed away, but it doesn’t really affect me."
2000006881,empty,@seschloss No mine looks the same.
2000006882,empty,"Mine looks the same, but it feels pointless to say."
2000006883,empty,"It looks the same, but it doesn’t change anything."
2000006884,empty,"Mine’s the same, but it doesn’t matter."
2000006885,empty,"It’s the same, but it feels empty."
2000006886,empty,"My version looks the same, but it doesn’t seem important."
2000006887,empty,There is nothing for me to do here @ wk i should just go home... Or i can go look at bathing suits bah humbug lol
2000006888,empty,"There’s nothing to do, but it feels pointless to go home."
2000006889,empty,"Nothing to do here, but it doesn’t matter if I look at bathing suits."
2000006890,empty,"I could go home, but it doesn’t really change anything."
2000006891,empty,"I should leave, but nothing seems worth it."
2000006892,empty,"There’s nothing here, but it feels empty to stay."
2000006893,empty,Took a short nap now Im ready for work. My sun burn hurts
2000006894,empty,"Took a nap, but the sunburn still hurts and it feels pointless."
2000006895,empty,"Napped, but the sunburn hurts, and it doesn’t matter."
2000006896,empty,"I’m ready for work, but the sunburn just feels empty."
2000006897,empty,"The nap didn’t help, and the sunburn still hurts."
2000006898,empty,"I’m ready for work, but the sunburn won’t make it better."
2000006899,empty,sooo bored now dat candace had 2 go get ready ugh but i got ma snowball but im still sadface p.s.luvs pete wentz hez so fukin hott!!
2000006900,empty,"I’m bored, but the snowball doesn’t change anything."
2000006901,empty,"Candace is gone, but the snowball doesn’t help."
